"X","ENTREZID","logFC","logCPM","LR","PValue","FDR","SYMBOL"
18280,51203,-4.81097477479437,4.36361055064915,19.147986786015,1.20965022471273e-05,0.00217354239744268,"NUSAP1"
18290,51218,-5.29738356955664,5.75952608302543,29.6584581714049,5.15273046708316e-08,2.13913321537055e-05,"GLRX5"
18375,51312,-9.08440889537452,10.212102942906,38.7872107995582,4.72614238109911e-10,4.32823168385173e-07,"SLC25A37"
18389,51327,-8.94577956727952,5.50568222216834,47.7537067937573,4.83269637388745e-12,8.07060294439204e-09,"AHSP"
18472,51450,-7.45223042159574,2.97948759229421,29.0103344948821,7.1993201739532e-08,2.7667343929366e-05,"PRRX2"
18587,51629,-7.78909837125609,8.53883812965131,36.6616589187371,1.40516099717702e-09,1.15348799298959e-06,"SLC25A39"
18670,51759,-4.11395908515407,7.11203722313538,17.0723867849821,3.59816888548862e-05,0.00526556776592897,"C9orf78"
18671,5176,-3.50417068493106,5.15610711871461,11.5016535376393,0.000695343047225221,0.0459088118854047,"SERPINF1"
18672,51760,8.5925644020255,3.9466377096023,12.2011797502718,0.000477593034506312,0.0362536530738882,"SYT17"
18782,5292,-6.18379857005702,7.62947797301771,22.8754027511033,1.72849700002609e-06,0.000408933581922839,"PIM1"
18794,5305,-4.97051412809797,8.37607945952483,20.5061776506285,5.94391038547871e-06,0.00117185844335931,"PIP4K2A"
18808,5320,-6.35544744206979,6.23049435860916,22.6466426307596,1.94700135739211e-06,0.000449393240133025,"PLA2G2A"
18844,534,9.04958023402543,4.0465484040413,11.9066886124541,0.000559327415919678,0.0403028054262936,"ATP6V1G2"
18890,538,-3.04433073176606,4.90060663369009,11.4491604153819,0.000715263095245041,0.0470053686898303,"ATP7A"
18909,53844,5.16546541777836,6.49840390234846,12.7362832121062,0.000358629681498171,0.0291245703844221,"COPG2IT1"
18926,5396,-4.12881317742839,7.08464367493653,13.3310802196137,0.000261043098728954,0.0239838626955178,"PRRX1"
19083,54507,-4.11911692357129,4.57151439455877,11.4147830930184,0.000728620030487453,0.0476624946210571,"ADAMTSL4"
19247,54809,-3.92467656043802,5.76320060396816,16.3924194847317,5.14907456445812e-05,0.0069280676248799,"SAMD9"
19287,54855,-10.3426142304979,10.6467159009913,28.7355886568618,8.29650018741197e-08,3.05893039377436e-05,"TENT5C"
19423,54997,-4.71249185031642,4.76926120310114,21.5231794480415,3.49577603228856e-06,0.000736972878058361,"TESC"
19656,55247,-6.9776808781593,3.54144211394059,30.6453477625802,3.09768449051107e-08,1.37551095985494e-05,"NEIL3"
19777,55363,-12.9298307306016,10.2092625626894,56.1102247095066,6.85198525059843e-14,3.55490450708672e-10,"HEMGN"
19814,55432,-6.0545403365266,7.52509136662251,22.0521885985998,2.65336972377369e-06,0.000579778275866418,"YOD1"
19816,55437,-5.50599602958572,7.01809723191314,23.5605125521658,1.21046269601516e-06,0.000301447683683073,"STRADB"
19860,55544,-7.05636286008967,8.15044626882861,28.752350775391,8.2250022939966e-08,3.05893039377436e-05,"RBM38"
19892,55600,-7.75142795517591,1.37660923340462,13.7544261892295,0.00020832934777986,0.0202506375515385,"ITLN1"
20046,55766,-3.29995731698391,4.55455727668032,13.1335861654421,0.000290049066312746,0.0254668344133391,"H2AJ"
20074,55796,-7.49534791250404,7.35625829569698,38.6083745669402,5.17962016065466e-10,4.5952942612808e-07,"MBNL3"
20154,55893,-3.38276176429017,5.81217740680329,13.6437884780891,0.000220971123958792,0.0207727490370534,"ZNF395"
20220,5606,-6.98184883093814,6.76379084404023,27.6304375759966,1.46849700246656e-07,5.14699134568219e-05,"MAP2K3"
20222,56062,8.52357526317564,3.80191798209464,11.3080585176379,0.000771714227416354,0.0497931066280688,"KLHL4"
20234,56103,8.8209700632732,4.23927724780051,13.0767078241962,0.000298990489548284,0.0257604230835042,"PCDHGB2"
20255,56126,8.66791667386928,4.11412762141627,11.4500846612878,0.00071490742455538,0.0470053686898303,"PCDHB10"
20264,56134,9.09019443401792,4.17821871933605,12.08345312951,0.000508712903283907,0.0377873735799516,"PCDHAC2"
20455,56901,-3.81032772539087,3.46708713125832,14.5072854245913,0.000139618538394612,0.0145726849449376,"NDUFA4L2"
20478,56925,-5.3980020947782,2.80026214781014,18.20982394565,1.97855645802428e-05,0.0032172426846312,"LXN"
20534,56992,-3.56282797191753,3.51118746477151,13.1848231447939,0.00028222544778661,0.0251961649769241,"KIF15"
20578,57082,-5.00789702083252,3.96597089285593,22.7568926637816,1.83843559194051e-06,0.000429733994828727,"KNL1"
20588,57095,-4.0176826471808,6.35679640820615,17.6417724920468,2.66666344094508e-05,0.00411448777654516,"PITHD1"
20597,57104,-4.14365967847546,6.23372727531854,14.011088169468,0.00018173576452948,0.0180401341083635,"PNPLA2"
20733,5740,-6.43440192168778,6.90955868069905,27.3678061293655,1.68208402350562e-07,5.75353800329212e-05,"PTGIS"
20763,5743,-3.94431149098137,4.12293696032236,15.3063047204885,9.14109147986858e-05,0.0105924729434069,"PTGS2"
20918,57512,9.50603306611008,5.67369202916615,12.3192200371096,0.000448317991737576,0.0345862711560592,"GPR158"
20929,57528,9.95996764963258,5.07070399763998,16.6093120258319,4.59249818161951e-05,0.00637666022570246,"KCTD16"
21112,57795,5.69261220601074,5.32945360604826,13.6693717247848,0.000217980860191157,0.0206972462235015,"BRINP2"
21164,5806,-10.080915616261,7.20595544374467,19.0799357120606,1.25355877148584e-05,0.00221046792065112,"PTX3"
21193,5833,8.54745015744006,3.65442046250012,11.7303707279297,0.000614883425633023,0.0423731297693472,"PCYT2"
21198,58473,5.34127123329609,6.56737741931989,11.5607240414967,0.000673596177715276,0.0447854695206948,"PLEKHB1"
21209,58488,-3.45841502710126,3.93445708555376,13.0682621103918,0.000300341671033459,0.0257604230835042,"PCTP"
21275,5886,-3.32573773996468,6.94860026396023,11.9833979103545,0.000536766191824472,0.0393767239945653,"RAD23A"
21311,5918,-5.49858567432238,2.67082833660165,17.3446384555433,3.11776607831825e-05,0.00473333577344679,"RARRES1"
21355,59353,8.90562431412421,4.02279044572861,11.720553693707,0.000618135602355529,0.0424912100505411,"TMEM35A"
21392,597,-9.55396631645344,3.13404255031871,33.5647576664723,6.89303950937924e-09,4.30768063828858e-06,"BCL2A1"
21401,598,-6.20599531510647,9.41205567100574,24.6310180437814,6.94252243873378e-07,0.000197098212035652,"BCL2L1"
21425,6001,-5.53294211484111,6.12151554323618,28.981020919743,7.30909050617278e-08,2.7667343929366e-05,"RGS10"
21429,6005,-9.18016570844541,2.7202808872768,29.4311151866483,5.79398832848727e-08,2.34987612351077e-05,"RHAG"
21430,6006,-9.28306726017466,2.84608544730803,31.0684978476657,2.49081223060299e-08,1.15924851191506e-05,"RHCE"
21431,6007,-5.46842424056619,3.91396789443252,22.5344653724903,2.06406910798822e-06,0.000472571951417626,"RHD"
21688,6241,-5.36083685455296,2.61082073847812,15.2292610273353,9.52166008635279e-05,0.0108562220823918,"RRM2"
21705,6272,4.58674166359611,6.87653613114402,11.3217198058915,0.000766057299835255,0.0496627348756103,"SORT1"
21712,6279,-6.23677374513971,2.88785772311616,20.6255601982221,5.58455274548686e-06,0.00110870945765295,"S100A8"
21713,6280,-5.89690359156474,3.95559123308498,19.0478779122329,1.27479455233013e-05,0.00223403810744767,"S100A9"
21716,6283,-7.4311726850645,1.11997362567151,11.6303022184691,0.000648860113005393,0.0436519872232775,"S100A12"
21722,629,-4.07120206567073,4.32904115278555,14.129732830729,0.000170625414059943,0.0171168039051653,"CFB"
21826,63899,-3.82760520187329,4.11032230757846,16.3094556395278,5.37948488347994e-05,0.00717012093154909,"NSUN3"
21881,64005,-6.38030038154775,2.1070322371382,16.0181020099632,6.27397374396293e-05,0.00788402774413125,"MYO1G"
21910,64094,-5.32070397654318,3.97861721821053,22.0511184419272,2.65484944919459e-06,0.000579778275866418,"SMOC2"
21959,64151,-3.7913825932462,2.90351005205973,11.6004469120561,0.000659359725375367,0.0440161166145419,"NCAPG"
22014,6424,-4.33235575009403,5.6048693342752,12.1387798569527,0.000493840750302966,0.0371886973504011,"SFRP4"
22280,645,-6.60893127910297,7.03725003947593,36.0008105479652,1.9723546619159e-09,1.47355654873138e-06,"BLVRB"
22502,6478,-5.12356483966008,6.79675340290457,24.487894023586,7.47782063058019e-07,0.000207456009539791,"SIAH2"
22572,6491,-4.32703963537274,4.13302395904206,19.4792152579455,1.0170031116917e-05,0.00187485184031995,"STIL"
22597,6495,-6.76529646625357,2.51604481155207,20.3257064115226,6.53171189386536e-06,0.00127010479908793,"SIX1"
22655,6510,-5.04475885641986,6.02022764191595,22.4380314110293,2.17033669875316e-06,0.000489014752996843,"SLC1A5"
22672,6517,-5.39214689623294,2.06979148610536,12.0612256762394,0.000514814331576125,0.0380614033162661,"SLC2A4"
22678,6521,-11.7214850763531,10.0061326438675,50.9919392726792,9.27460527803009e-13,2.37749827634675e-09,"SLC4A1"
22702,6529,5.30156264597397,6.57524596621281,12.5826013551478,0.000389354415691512,0.0310499209592192,"SLC6A1"
22839,6563,-4.16042467507422,5.93626927978385,15.4835971074099,8.32243379538548e-05,0.00972320557411497,"SLC14A1"
22841,6565,8.92321198244306,4.37287960819449,13.2242506583133,0.000276350184540525,0.024827790313625,"SLC15A2"
22867,6591,-3.73905335473543,4.2200758819307,13.6751128112256,0.000217315441851664,0.0206972462235015,"SNAI2"
22879,65983,6.0559452211529,5.69669422091209,14.9153402869563,0.000112444905526259,0.0123255245864498,"GRAMD2B"
22926,6622,-5.30849500362774,9.29640221404397,16.5386874457828,4.76675087505904e-05,0.00653758731125247,"SNCA"
22944,6640,4.71064290447145,5.33516892858438,11.6106130152316,0.000655765346630645,0.0439084391293491,"SNTA1"
22962,665,-5.94860334250777,10.2292683915597,19.9096817512802,8.11881289949984e-06,0.00152644435905166,"BNIP3L"
22996,669,-8.32721686598847,9.76966979848847,35.6164596354604,2.40248962371986e-09,1.74888924147197e-06,"BPGM"
23016,6708,-9.59360004336261,6.16654154028328,49.2509012404242,2.25229843070597e-12,4.89898880088985e-09,"SPTA1"
23019,6710,-4.14559672965724,8.18152841528377,11.7686823870244,0.000602356010133053,0.042016921689625,"SPTB"
23058,6751,9.67320845962886,4.60139970780907,14.6452393322157,0.000129761988034862,0.0137460553742901,"SSTR1"
23110,6778,-3.32712767282472,5.50775063685574,11.8869866039053,0.000565275011472492,0.0405053691225622,"STAT6"
23150,677839,-4.37890699614914,2.91152466485641,15.0132828019315,0.000106757112830908,0.0118391970049589,"SNORA71C"
23153,677842,-3.30416427555578,4.52464811647356,12.7180272178959,0.000362147593869897,0.0292084380396772,"SNORA50C"
23176,6790,-6.7126181666082,2.34072097537182,18.6993097898585,1.53037872723917e-05,0.00261731638953734,"AURKA"
23196,682,-3.72707841619878,9.15428429122039,11.3342636640245,0.000760899987413195,0.0495457583547262,"BSG"
23222,6853,5.90015717859997,6.24411720198118,12.7385238198529,0.000358200299886607,0.0291245703844221,"SYN1"
23255,6886,-4.51498053464155,5.1708743812729,14.7616289880251,0.000121992804767346,0.0130330613546819,"TAL1"
23258,689,-3.40175889602532,6.64311893905235,12.0842993750843,0.00050848205696303,0.0377873735799516,"BTF3"
23515,7001,-3.60928591740947,7.11611052751442,13.626551710646,0.000223009093106491,0.020826408398991,"PRDX2"
23556,7045,-4.14986396801726,6.49216262816405,13.1337485972708,0.00029002392149121,0.0254668344133391,"TGFBI"
23568,7057,-4.79452015981416,9.88719773703679,11.8876787245801,0.000565064997498786,0.0405053691225622,"THBS1"
23585,7076,-5.99612653440862,7.54480105388843,18.6038841788936,1.60892401689001e-05,0.00271889004997069,"TIMP1"
23622,7111,-4.21353417177322,6.68904770018701,16.7905555053506,4.17405303852406e-05,0.00598491746281303,"TMOD1"
23632,7127,-4.21773458046659,5.50264061203812,17.2336545621391,3.30528949540474e-05,0.00488735254034066,"TNFAIP2"
23634,713,5.39568009543479,4.8646261422192,11.9307546225441,0.00055214806928756,0.0399884787935557,"C1QB"
23645,7140,-9.28306726015939,2.84608544730803,31.0703402597413,2.48844907857543e-08,1.15924851191506e-05,"TNNT3"
23648,7143,5.10001578860272,6.58751957336953,13.8754611828057,0.000195332247828057,0.0192551476244393,"TNR"
23698,7197,-5.08937622778529,3.01875253243525,11.7019872282408,0.000624333852309169,0.0428136185194621,"TRG-TCC1-1"
23982,7291,-5.69084774930762,3.35048419513157,19.8191819851925,8.51241185572828e-06,0.00158991692489556,"TWIST1"
24126,7311,-3.67198144821761,7.60741360950197,13.2840774866893,0.000267669706814058,0.0244345433326402,"UBA52"
24170,7351,-4.99562790856833,5.84494002232323,23.8553891898319,1.03850727714772e-06,0.000265614608993006,"UCP2"
24177,7358,-4.47159592007314,5.53975730051354,18.9126524467582,1.36842073622597e-05,0.00236886979886923,"UGDH"
24188,7373,-3.94387431325404,4.12400608987591,11.3213858999771,0.000766195064301419,0.0496627348756103,"COL14A1"
24225,7421,-5.02002923014254,3.09923249630826,13.1745972850125,0.000283769705615405,0.0252546142395654,"VDR"
24242,7443,-3.5852607015837,3.751303612524,13.637229082865,0.000221744445236535,0.0207766495058259,"VRK1"
24261,747,9.60606446419864,4.63129684394235,16.1267245249829,5.92421400574485e-05,0.00764492889195892,"DAGLA"
24263,7472,-6.91880468244743,3.81555562063344,27.880237007727,1.29061294303546e-07,4.5800626815971e-05,"WNT2"
24284,7504,-5.67683622230129,6.59969703128778,23.8232274877083,1.05600442776813e-06,0.000266920588027178,"XK"
24351,759,-5.60105395904316,3.00937567799609,21.5785490470138,3.39629194205834e-06,0.000724967881466439,"CA1"
24442,7686,-4.64331141455394,2.56780151158719,11.9131844623372,0.000557380345360332,0.0402647023022388,"MKRN7P"
24657,79098,-5.39199255055015,2.06979148610536,12.049316974167,0.000518113601557216,0.0382058315537905,"C1orf116"
25018,79865,-6.99546554656982,3.37311853374243,28.9875220380175,7.28460198491155e-08,2.7667343929366e-05,"TREML2"
25035,79884,5.62628442018955,5.01289960635459,12.9646642871407,0.000317425373517927,0.0270621812437656,"MAP9"
25113,79987,-3.25564435902362,5.1706304107643,12.6546149582584,0.000374639744754844,0.0299606263481409,"SVEP1"
25172,80114,-4.00050618477441,5.06156309131706,17.8813587851385,2.35112825913879e-05,0.00368776415894753,"BICC1"
25179,80127,-3.79858946336461,4.22663318564011,15.851371028097,6.85168773059164e-05,0.00831279549878191,"BBOF1"
25246,80232,-4.10867477195767,7.98075438292428,14.5716519614008,0.000134929195229029,0.0141352024079415,"WDR26"
25277,8031,-6.36843099796244,10.0544672292966,24.041192963517,9.42965783834542e-07,0.000250194379467875,"NCOA4"
25290,80323,-5.94165441937483,3.57739648710994,22.4442901124515,2.16327619494112e-06,0.000489014752996843,"CCDC68"
25292,80325,-4.72863463605826,4.7243211916293,23.935370504832,9.96244566864997e-07,0.000259480580305479,"ABTB1"
25322,8061,-9.12575210354229,4.07811713880078,12.8036456443629,0.000345944562085906,0.0286167779326718,"FOSL1"
25324,80700,-4.04770802652177,7.43969102161572,16.0523635725865,6.16146686583221e-05,0.00780910912147217,"UBXN6"
25351,8076,-10.256806134053,4.1649843482455,18.8425984896399,1.41960889509922e-05,0.00244258766859799,"MFAP5"
25387,80853,-3.26307172004848,5.86959240345221,12.5754237515644,0.000390852611797537,0.0310820886524708,"KDM7A"
25407,81027,-5.44497260485096,3.35917944399362,23.8912088050881,1.01936206975183e-06,0.00026308808327504,"TUBB1"
25434,8131,-3.82106392793292,6.54090336345545,15.590466133072,7.86501574249462e-05,0.00934258564558252,"NPRL3"
25478,81558,-5.25358392999788,5.4394647412057,21.4554089977635,3.62152987257454e-06,0.000755994360899936,"FAM117A"
25487,81571,9.23232207666194,4.06429802216975,11.7789803123178,0.000599032886675889,0.0419712898150998,"MIR600HG"
25623,827,-7.16191459883425,3.4834755638846,33.233614945724,8.17254797250915e-09,4.83372160290698e-06,"CAPN6"
25661,8328,-7.88832269731112,1.49290497578197,14.8223576629045,0.000118126739788701,0.0128000692465695,"GFI1B"
25665,8331,-3.39505593811743,3.87122573417538,11.9342990425451,0.000551098590118199,0.0399884787935557,"H2AC14"
25710,83481,9.07112600138245,4.19257294225337,14.1492209299719,0.000168867018934252,0.0170004775444802,"EPPK1"
25712,83483,-5.09837208714413,5.19241053621409,25.6705067060936,4.04969111605272e-07,0.000124968185635584,"PLVAP"
25717,8352,-4.80527092112854,2.9820195971932,14.614602210262,0.000131888633035669,0.0138678455254913,"H3C3"
25727,83547,-5.57605904044242,4.95940027578755,29.2896934622184,6.23263146517335e-08,2.49217475065171e-05,"RILP"
25797,83715,-9.34066635627665,5.02626321773491,49.1133975368,2.41584512900521e-12,4.89898880088985e-09,"ESPN"
25798,83716,-3.51040302391851,3.56633442858803,11.9641103844445,0.000542350967613524,0.0395818611068071,"CRISPLD2"
25799,83719,-4.0502982527062,7.0379422601961,14.752693629606,0.000122572292416346,0.0130330613546819,"YPEL3"
25801,83723,9.44037809228865,4.38682354060857,13.2766307288721,0.000268735027862307,0.0244531648750349,"TLCD3B"
25852,83876,9.04802676452069,4.64775578901028,13.1047174705551,0.000294553094784227,0.0257303457259207,"MRO"
25919,84034,-3.97072642721981,5.11038550827088,13.7056274782678,0.000213812847065073,0.0205072524600589,"EMILIN2"
25924,84057,-5.51000667467969,1.95015779716858,13.0803448926868,0.00029841050517169,0.0257604230835042,"MND1"
25995,84164,-5.00638036147955,7.3143936585371,22.3821302490963,2.23443366145031e-06,0.000499492690146254,"ASCC2"
26039,84232,-3.67951416632554,5.86611749621657,15.1754868158592,9.7966962684567e-05,0.0110808050622106,"MAF1"
26102,84301,-3.31842111825558,4.44244589891053,12.743448549649,0.000357258364565586,0.0291245703844221,"DDI2"
26132,84333,-4.01849042780516,6.75921553940621,15.0157808173795,0.000106615896421735,0.0118391970049589,"PCGF5"
26136,84337,-3.67853465552297,4.85328644480781,16.2783087106275,5.46864003243134e-05,0.00724622919632515,"ELOF1"
26153,84418,-4.29678325415757,4.72906227997868,17.2503882927914,3.27630586420324e-05,0.00486985986831048,"CYSTM1"
26162,8444,-3.7851089122983,4.46044359271973,13.1297763654969,0.000290639462836276,0.0254668344133391,"DYRK3"
26227,84553,10.277795901605,5.11599705066164,15.0348330423213,0.00010554501341185,0.011796940672293,"FAXC"
26311,847,-4.09538895314104,6.40666471254122,15.509810033998,8.2078183784889e-05,0.00962892412253305,"CAT"
26376,8483,-7.20699801060276,3.78145582042735,32.1543409792368,1.42398172827187e-08,7.48645208622931e-06,"CILP"
26450,84923,-5.4182840074173,7.03233944008869,26.0376060453512,3.34831388409612e-07,0.000104460034252186,"FAM104A"
26459,84932,-4.8254277046049,6.09140748552333,24.2172816467168,8.60566199672073e-07,0.000232680708654192,"RAB2B"
26462,84935,-7.65080267959335,5.35748967113705,42.6313366620903,6.60920324794785e-11,7.50541120836958e-08,"MEDAG"
26532,85027,-5.83843647485904,2.79176604729423,13.0957398961937,0.000295968078854474,0.0257604230835042,"SMIM3"
26572,8531,-7.32576202078838,8.7107748736202,18.4780425654364,1.71873079429227e-05,0.00288726433431702,"YBX3"
26574,85315,9.70960891671379,4.67796462276664,16.2510094482237,5.54800274013691e-05,0.00729202767557809,"PAQR8"
26577,8532,-4.48812927227034,3.13649252667714,11.5292848326172,0.000685083640286991,0.0453784296357423,"CPZ"
26637,85455,9.55390744316824,4.53501471148771,15.7533566899214,7.21597871065855e-05,0.00871751640832325,"DISP2"
26857,8780,-6.03660007150958,8.02495966529467,26.1866881561033,3.0995185148316e-07,9.77725895956323e-05,"RIOK3"
26862,8788,-6.11943287609019,3.7025740797335,23.3166180642799,1.37407661426961e-06,0.000333419103240293,"DLK1"
26891,8818,-3.96892149875328,5.04599402458037,18.4417480783128,1.75177744366529e-05,0.00292546833092104,"DPM2"
26915,8843,-7.88829654912286,1.60717581887786,14.6288648682904,0.000130894274363667,0.0138144552014294,"HCAR3"
26919,8847,-4.14915478374277,2.46534481731165,11.7365220855603,0.000612854421480741,0.0423731297693472,"DLEU2"
26939,8870,-3.70271525292007,3.7587929257649,12.2630075711698,0.000462026258182269,0.0354511499183638,"IER3"
26944,8875,-5.70277017904626,2.03424034787603,15.2828662019495,9.25522078585813e-05,0.0106378833243122,"VNN2"
27066,8991,-6.59530798136834,6.76081400296988,31.6051538843591,1.88927509389108e-08,9.40991577466101e-06,"SELENBP1"
27098,90102,-3.81493342661252,4.6633462422241,16.6043651780381,4.6044922376506e-05,0.00637666022570246,"PHLDB2"
27189,9052,-5.97002667254388,2.77784479124502,12.1560825540388,0.000489280359297181,0.0369432696820398,"GPRC5A"
27259,9086,-8.31787540199736,6.402069589368,28.4606712064668,9.56212670108887e-08,3.48036893646042e-05,"EIF1AY"
27337,91300,-5.97843619465598,8.04917703286023,26.6787216822635,2.4025275056965e-07,7.83997194100271e-05,"R3HDM4"
27365,9143,9.5687679110306,4.363485621638,12.4761501489116,0.000412180792694757,0.0322363986352731,"SYNGR3"
27387,91543,-4.05280843570934,4.10194702854144,18.1383107082251,2.05426550049491e-05,0.00331367031585515,"RSAD2"
27423,9173,-10.2818895802231,3.93062616471419,30.2806118459715,3.73844167591044e-08,1.62109578714619e-05,"IL1RL1"
27511,92211,8.77886862207966,3.94213256188172,12.8767644938675,0.000332686906738189,0.0279721404199453,"CDHR1"
27539,92346,-9.46922007712025,3.01214587185016,33.5110722456602,7.08594587040959e-09,4.30768063828858e-06,"C1orf105"
27582,9263,-3.26015480768844,5.61347118765688,11.883221483736,0.000566418863742768,0.0405053691225622,"STK17A"
27613,9283,10.0031185963142,5.40036490331855,18.6348369773874,1.58301268933241e-05,0.0026911215718651,"GPR37L1"
27627,9294,-3.49224444500302,3.99402981749721,13.1445209373797,0.000288361234535233,0.0254668344133391,"S1PR2"
27794,9402,-5.94970295190108,2.41334396139831,17.7290108680214,2.54712297600974e-05,0.00397323193895146,"GRAP2"
27800,94031,-7.22492973330701,5.25322435111638,40.1818750192135,2.31385095331743e-10,2.1896742854894e-07,"HTRA3"
27852,9425,-3.36418850484175,7.01473200470727,11.7508490999752,0.000608154877289826,0.0422139779126117,"CDYL"
27901,948,-6.16923333346777,4.49981510448668,33.498630381726,7.13141916166127e-09,4.30768063828858e-06,"CD36"
27910,9491,-3.37654066608431,7.02305264155572,11.5275821725925,0.000685711388296352,0.0453784296357423,"PSMF1"
27934,9518,-6.26712355271135,2.63653075190994,21.1724940066359,4.19745585519724e-06,0.000869823151306932,"GDF15"
27997,9585,-3.8899518556421,4.36529394347304,16.6950949822973,4.38943423522516e-05,0.00618274275134844,"KIF20B"
28019,9615,6.24254255649538,5.8183816544283,11.9705623957807,0.000540476264143346,0.0395467039665711,"GDA"
28195,9787,-8.59641928639811,2.21625911047111,21.5184269138259,3.50445010700524e-06,0.000736972878058361,"DLGAP5"
28312,9911,-4.24504606929849,7.82538067260952,14.9637109520712,0.000109598746935432,0.0121070366750853,"TMCC2"
28321,9921,-4.92715038411822,9.08933642355848,18.2414027327659,1.9460231795208e-05,0.00319350277841593,"RNF10"
28328,9928,-4.46131916379312,3.63170524031754,17.6133101034043,2.70687192488592e-05,0.0041539510241898,"KIF14"
28367,997,-4.50704220288554,7.10803564619571,20.1433388631756,7.18500307863919e-06,0.00137825836082815,"CDC34"
